loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,num_credit_lines,num_late_payments,has_mortgage,home_ownership,loan_purpose,state_region,monthly_obligations,loan_outcome
CBA41E0FB066,38,57900.0,16.0,621,29200.0,36,0.156,5.0,2,1,Mortgage,Home Improvement,West,1425.23,0
1EB7E2B4BB6F,74,56700.0,11.5,748,56500.0,48,0.269,4.0,1,0,Mortgage,Home Improvement,Southeast,0.0,0
52F36CB4AE43,47,77700.0,14.2,588,30400.0,60,0.074,4.0,2,1,Own,Education,Southwest,403.44,0
E65B1AC8E549,33,73000.0,16.1,737,51600.0,48,0.21,2.0,0,0,Rent,Debt Consolidation,Northeast,2986.89,0
C429D4FA91C5,34,29400.0,16.9,656,92400.0,60,0.155,5.0,2,1,Rent,Home Improvement,Northeast,2882.8,2
416F220506D7,31,61000.0,13.3,746,24900.0,60,0.273,5.0,1,1,Own,Debt Consolidation,Midwest,1075.96,0
5759B46CAAA9,53,72900.0,11.4,597,32500.0,60,0.121,4.0,1,0,Rent,Debt Consolidation,Southeast,724.55,0
FD6676457B7C,38,121000.0,18.8,783,65400.0,60,0.235,8.0,0,0,Mortgage,Home Improvement,Midwest,2304.25,0
56C75ED36CB2,44,31100.0,11.3,660,42400.0,60,0.11,5.0,2,1,Own,Home Improvement,Southwest,576.21,0
12951887AEB4,41,72800.0,6.7,698,58000.0,60,0.091,4.0,0,0,Own,Home Improvement,Southeast,2262.28,1
84B24CDB0EC4,51,44700.0,17.3,560,24800.0,36,0.332,5.0,0,1,Mortgage,Education,Midwest,1821.47,2
A50F50190F96,32,60200.0,18.4,753,14800.0,24,0.156,3.0,1,0,Rent,Education,Northeast,491.65,0
3829DB73F692,29,30000.0,9.6,661,75900.0,36,0.098,5.0,0,0,Own,Debt Consolidation,West,3424.67,2
D2C4ECD6807C,45,53800.0,15.0,608,61000.0,36,0.212,1.0,2,1,Mortgage,Debt Consolidation,Northeast,1942.09,1
E743DA010F4A,49,64600.0,13.6,850,28500.0,60,0.364,2.0,4,1,Rent,Debt Consolidation,Northeast,752.64,0
1179234939F3,46,31800.0,,834,37000.0,12,0.226,5.0,1,1,Rent,Business,West,591.15,0
19C032CBB4BC,32,120200.0,0.0,520,61100.0,12,0.235,5.0,0,0,Rent,Education,Northeast,313.25,2
E7EEB1B9255A,50,23200.0,1.2,657,17900.0,36,0.216,5.0,1,0,Mortgage,Debt Consolidation,Southeast,2217.51,1
022B3AA94491,33,72800.0,,499,41700.0,60,0.144,5.0,2,0,Own,Debt Consolidation,Southeast,3086.88,2
1E89DE311EDD,36,15000.0,10.3,604,11600.0,60,0.14,3.0,3,0,Mortgage,Business,West,2132.84,2
C3F8571A5804,31,47100.0,0.6,540,39000.0,24,0.254,3.0,0,0,Own,Home Improvement,Southeast,531.27,2
D1EFDB55065D,58,70500.0,0.0,672,54600.0,60,0.123,4.0,4,0,Rent,Education,Southwest,1373.36,1
0699BAB9701B,50,80200.0,9.2,526,19600.0,60,0.142,5.0,0,1,Own,Home Improvement,West,1863.73,1
5ABB55FF0E96,49,51100.0,10.1,775,40300.0,60,0.191,5.0,0,0,Rent,Business,Midwest,2335.98,1
29EC9240608D,57,47400.0,16.9,610,45300.0,36,0.311,6.0,0,0,Mortgage,Debt Consolidation,Northeast,419.18,1
8794A340A2D6,75,74000.0,25.5,762,20600.0,36,0.146,2.0,0,0,Own,Debt Consolidation,Northeast,1990.65,0
73B53B22CEE6,21,91400.0,0.0,765,141000.0,60,0.246,4.0,0,1,Mortgage,Home Improvement,West,1410.49,1
B7632A798D3B,33,115700.0,12.7,850,129000.0,36,0.165,4.0,4,0,Rent,Other,Southwest,817.93,0
4E62F373EAF7,35,26600.0,29.0,712,71100.0,60,0.119,4.0,1,0,Rent,Debt Consolidation,Northeast,1946.14,2
CFF444670D63,32,48500.0,0.0,691,26500.0,36,0.107,3.0,4,0,Mortgage,Education,Southeast,1446.01,2
720018D25DDE,29,16200.0,2.2,568,61700.0,36,0.18,5.0,8,0,Mortgage,Debt Consolidation,Southwest,960.85,2
6F0468464CB3,38,25500.0,17.8,684,27800.0,48,0.245,6.0,4,0,Own,Other,Northeast,1506.35,2
D7155BBB6ECA,27,36800.0,11.5,622,95500.0,36,0.243,3.0,3,0,Mortgage,Debt Consolidation,Southeast,2296.69,2
A303BAB235AE,46,87200.0,12.2,699,60700.0,60,0.396,4.0,1,0,Rent,Other,Southeast,1155.8,1
6506DCE1B88B,43,41600.0,15.0,675,30300.0,36,0.195,7.0,0,0,Rent,Home Improvement,Midwest,889.43,0
5305120810B6,48,46200.0,15.9,662,32100.0,24,0.413,6.0,1,0,Own,Home Improvement,Southeast,849.54,1
923347B6620F,48,63900.0,13.4,539,117100.0,60,0.359,2.0,2,0,Rent,Home Improvement,Southeast,2566.33,2
048B13F3DB0E,49,37500.0,14.4,782,73500.0,24,0.119,4.0,0,1,Rent,Education,Southeast,2157.11,1
F10BF9F9352D,38,18100.0,0.4,752,16300.0,36,0.242,8.0,0,1,Rent,Education,Southeast,1297.13,0
94DA6C478F79,67,35900.0,17.9,711,39900.0,36,0.214,2.0,2,0,Mortgage,Debt Consolidation,Midwest,3096.42,1
20643318FEED,45,50700.0,22.5,676,26000.0,48,0.21,5.0,5,0,Rent,Business,Southeast,1737.89,2
59CEE8D88602,20,70100.0,18.9,748,76200.0,48,0.153,7.0,2,1,Mortgage,Other,Midwest,702.02,0
EF80B1DD9EB5,30,48400.0,14.0,672,29200.0,24,0.283,6.0,1,1,Rent,Education,Midwest,181.52,0
B4915F3B45D4,21,69500.0,25.1,830,48800.0,24,0.186,2.0,2,0,Rent,Debt Consolidation,Southwest,1391.53,0
3E9EFB0E4A3A,42,90100.0,11.5,685,58000.0,36,0.201,5.0,1,0,Rent,Debt Consolidation,Northeast,1491.01,0
8A7BABF9DCCE,41,100300.0,17.9,752,162200.0,60,0.303,7.0,1,1,Rent,Education,Southwest,1141.64,1
25655939DF1E,36,59600.0,23.5,672,25200.0,60,0.246,6.0,5,0,Rent,Home Improvement,West,173.61,1
07C5B1A4A563,66,29000.0,7.1,655,31500.0,60,0.154,,0,0,Rent,Education,Midwest,2143.54,1
2F360F48FE52,49,27300.0,,682,59100.0,36,0.091,2.0,0,1,Mortgage,Debt Consolidation,Midwest,1500.18,2
2F879F786D35,51,28800.0,0.9,687,61000.0,60,0.229,4.0,0,0,Rent,Other,Midwest,291.73,2
9489813CA33B,31,30000.0,3.1,537,25500.0,36,0.271,4.0,0,1,Mortgage,Home Improvement,Southwest,1112.36,2
2524E99B971C,30,57200.0,2.1,775,71200.0,60,0.233,,1,1,Rent,Other,Northeast,1589.89,0
A03DC0526F75,42,153000.0,0.0,603,157100.0,36,0.128,3.0,0,0,Own,Debt Consolidation,West,1941.48,0
6B21E7D36F9C,44,60900.0,4.3,600,83700.0,48,0.216,3.0,2,0,Rent,Home Improvement,Southeast,1823.84,2
E50D3A640E79,20,51700.0,10.7,634,35800.0,36,0.301,6.0,1,0,Rent,Debt Consolidation,Southwest,1481.62,1
107B64BBB9CA,40,92000.0,,689,54900.0,36,0.226,4.0,0,0,Mortgage,Other,Southwest,134.01,0
CB90BF79FDD0,42,34300.0,0.0,665,21900.0,12,0.183,6.0,3,0,Own,Home Improvement,Midwest,905.24,1
6EFC16B7D858,39,96100.0,0.0,706,54400.0,60,0.369,7.0,0,0,Rent,Debt Consolidation,Southwest,251.14,1
62777533BB0D,32,92300.0,4.0,635,58800.0,36,0.106,5.0,4,1,Own,Debt Consolidation,Southwest,1252.48,2
A80F03890B30,36,56000.0,3.2,816,49600.0,60,0.388,4.0,1,0,Rent,Business,Northeast,2349.23,1
400FD9981024,40,171400.0,25.2,649,105000.0,60,0.209,4.0,0,0,Rent,Home Improvement,West,1442.32,0
46F962B16CC9,43,100000.0,9.8,717,70500.0,12,0.192,6.0,0,1,Own,Debt Consolidation,Southwest,2119.86,0
8967F6069A58,49,55500.0,24.0,500,44300.0,60,0.156,4.0,2,0,Rent,Debt Consolidation,Northeast,1487.03,1
48533EFA7894,55,50100.0,4.3,539,19300.0,60,0.125,5.0,0,0,Own,Education,Southwest,1920.48,2
1799504877A2,38,42700.0,18.4,592,44500.0,60,0.152,3.0,2,0,Own,Business,Northeast,2078.19,1
80AEF8EAD899,37,50400.0,12.0,616,94600.0,36,0.312,9.0,3,1,Own,Home Improvement,Southwest,2889.6,2
2B5FAD8C2AFA,47,51200.0,3.5,662,80000.0,60,0.258,4.0,0,0,Mortgage,Other,Southwest,93.04,1
D63F9A92C8BA,49,45400.0,12.1,769,21200.0,60,0.209,3.0,0,1,Mortgage,Home Improvement,Northeast,1016.19,0
F4D5FE9BB1F5,37,48200.0,8.4,494,43300.0,24,0.329,6.0,1,0,Mortgage,Business,Northeast,1696.75,2
2DC757F739F6,51,28100.0,7.6,722,34400.0,60,0.332,3.0,1,1,Rent,Education,West,2124.92,1
034E3A59E676,54,39600.0,0.0,614,54500.0,60,0.383,3.0,4,0,Mortgage,Education,Southwest,1554.09,2
774DD7DCCDEF,58,22500.0,,624,29700.0,60,0.274,3.0,0,0,Rent,Other,Southeast,835.65,1
1A91FFE38ECC,63,68000.0,14.3,850,154500.0,24,0.239,7.0,4,0,Own,Education,Southeast,954.83,1
64517B98F5C8,32,56600.0,1.1,680,50900.0,24,0.122,4.0,1,0,Own,Home Improvement,West,1398.33,0
492F8B0C521C,42,50600.0,13.1,633,18000.0,60,0.273,3.0,0,1,Rent,Debt Consolidation,Southeast,2015.24,1
2C00FE91EAA7,42,88200.0,7.2,577,99700.0,60,0.261,5.0,1,0,Own,Debt Consolidation,Southwest,2824.13,2
46467FCABB9A,41,33700.0,21.2,730,55500.0,24,0.237,4.0,1,1,Mortgage,Business,West,571.11,1
BFECA2FE1795,34,36600.0,7.7,580,30900.0,60,0.273,4.0,3,0,Rent,Home Improvement,Midwest,2298.23,2
1A02467EDBA6,24,24000.0,9.6,540,35600.0,60,0.071,3.0,1,1,Rent,Business,Midwest,1238.83,2
55033C137692,43,95100.0,5.0,560,85000.0,48,0.245,4.0,2,0,Rent,Home Improvement,Southwest,855.08,1
43A2DBAAB8AD,33,75600.0,13.9,616,32900.0,24,0.488,5.0,1,0,Own,Debt Consolidation,Southeast,1308.64,1
569461EA0754,43,112600.0,9.9,789,100700.0,24,0.17,4.0,2,1,Own,Debt Consolidation,Northeast,1296.33,0
922E0E6BA902,32,129400.0,20.0,739,65700.0,60,0.153,5.0,0,1,Own,Home Improvement,Southwest,1750.63,0
C8F2AA76DC63,29,42900.0,12.5,600,26700.0,24,0.16,4.0,1,0,Rent,Debt Consolidation,Southwest,433.46,0
7CD23AC17916,45,36600.0,29.6,728,48400.0,60,0.359,1.0,1,1,Own,Debt Consolidation,Southeast,811.49,0
6246F09B9E78,44,20200.0,8.9,554,20700.0,60,0.361,4.0,0,1,Own,Home Improvement,Northeast,1919.77,2
8E425BB79B51,49,29600.0,,512,88200.0,60,0.192,2.0,0,1,Rent,Education,Northeast,1183.65,2
51E44820F3AC,68,45300.0,,814,58400.0,36,0.457,7.0,10,1,Own,Debt Consolidation,Northeast,912.65,1
05D399F0E842,45,17400.0,4.2,837,49800.0,48,0.218,4.0,3,0,Rent,Home Improvement,Midwest,2055.21,2
4F0EB4627158,48,30000.0,3.5,608,8800.0,36,0.061,,3,1,Own,Home Improvement,Northeast,2934.92,2
264D6FC02D83,29,51800.0,22.2,564,52900.0,48,0.276,7.0,0,0,Rent,Debt Consolidation,West,1306.44,2
D9C7C11A5877,27,88600.0,8.0,706,137600.0,60,0.16,5.0,9,0,Rent,Business,West,1341.08,2
F10C66956400,61,36500.0,12.4,705,22700.0,48,0.297,5.0,0,0,Mortgage,Debt Consolidation,Midwest,1140.62,1
AA50F615354A,31,58100.0,0.0,638,101600.0,60,0.118,2.0,0,1,Rent,Home Improvement,Southwest,3357.36,2
08142C6637C8,29,151000.0,10.0,600,57400.0,60,0.307,4.0,2,0,Own,Debt Consolidation,Midwest,1438.75,1
F16C160EDEFB,42,20100.0,0.0,763,30900.0,48,0.111,4.0,3,0,Rent,Other,West,822.51,2
CD4C3CE6150E,41,98400.0,12.9,707,43200.0,60,0.269,4.0,4,0,Own,Debt Consolidation,Midwest,2840.2,1
33325208F36E,31,66800.0,5.8,638,79200.0,60,0.245,8.0,4,1,Mortgage,Business,Southwest,2295.49,2
3E04265579C2,38,108700.0,22.9,588,85600.0,60,0.129,4.0,0,1,Rent,Debt Consolidation,Southeast,635.33,0
6F023A582D2B,57,92200.0,,689,95800.0,60,0.125,5.0,2,1,Rent,Debt Consolidation,Southwest,1145.44,0
226223594968,32,37600.0,16.5,573,22600.0,60,0.269,6.0,0,0,Own,Home Improvement,West,2146.51,1
16D58CB0DECC,25,54200.0,3.1,741,90800.0,36,0.45,5.0,0,0,Mortgage,Debt Consolidation,Southwest,534.44,1
BA5027F02EA6,53,24300.0,,775,21000.0,36,0.26,2.0,2,1,Own,Debt Consolidation,West,922.66,0
1985A8287DAB,48,40600.0,25.7,821,67700.0,48,0.292,6.0,0,0,Mortgage,Home Improvement,Southwest,1332.02,1
C0C3D28683E8,35,55100.0,4.0,598,101800.0,60,0.098,3.0,1,0,Mortgage,Education,Northeast,1515.09,1
8FD79B5D5BF5,23,64000.0,3.3,614,42800.0,60,0.082,4.0,0,1,Own,Debt Consolidation,Northeast,1866.36,1
8582BC713896,33,83600.0,10.5,696,72200.0,60,0.135,5.0,0,1,Mortgage,Debt Consolidation,West,1878.97,0
81095DF7A59A,41,129400.0,,797,69600.0,60,0.2,5.0,4,0,Mortgage,Education,Southeast,4205.05,1
3AC9969BBD3D,56,42600.0,15.5,664,12200.0,48,0.236,6.0,0,1,Mortgage,Debt Consolidation,Southeast,470.35,0
71FE83DC93F2,30,101700.0,,645,113600.0,60,0.261,7.0,1,0,Rent,Education,Midwest,1580.73,0
E0E83422BE23,41,62800.0,11.9,480,46100.0,36,0.175,7.0,4,1,Own,Debt Consolidation,Northeast,1864.57,2
9022027EE53B,50,26400.0,4.4,736,35700.0,36,0.243,,1,0,Mortgage,Home Improvement,Southeast,1076.36,0
342A7271390D,18,49900.0,,559,93900.0,36,0.176,,1,0,Rent,Home Improvement,Midwest,915.35,2
29E7CFDA8927,54,57700.0,22.2,677,49900.0,60,0.279,3.0,3,0,Own,Home Improvement,Southwest,1862.01,2
8B10AF4D8761,28,34200.0,,621,47300.0,60,0.118,9.0,2,0,Own,Debt Consolidation,Midwest,1555.77,1
A2EC9EFE9763,46,30600.0,20.2,778,130200.0,36,0.322,3.0,1,1,Own,Other,Northeast,1997.39,2
2DAA70615072,45,30000.0,9.9,638,63300.0,24,0.191,4.0,3,1,Rent,Education,Northeast,1926.18,2
79FF5AD7660A,55,40200.0,0.6,681,64800.0,60,0.268,5.0,0,1,Mortgage,Home Improvement,West,1849.04,2
1DFC6A2A8E79,49,33700.0,17.5,673,41500.0,60,0.168,5.0,0,0,Mortgage,Other,Northeast,1618.51,1
D139E24A7AC4,18,106600.0,0.2,627,104900.0,36,0.408,3.0,3,1,Rent,Debt Consolidation,Southwest,508.31,2
A615A2238F0D,33,15000.0,26.9,819,54500.0,60,0.313,,0,0,Mortgage,Education,Midwest,1276.11,1
B972EB555996,44,57600.0,1.3,850,55600.0,36,0.252,4.0,5,0,Own,Other,Midwest,1150.71,0
87C2BF57E76B,40,72400.0,,586,31700.0,36,0.218,6.0,0,0,Mortgage,Debt Consolidation,Northeast,1212.26,0
6C24392D73D8,48,31900.0,25.4,646,54600.0,60,0.114,6.0,1,0,Own,Home Improvement,West,895.8,1
338DFDE0A92A,51,47700.0,,611,82800.0,24,0.308,4.0,0,1,Mortgage,Education,West,2572.86,2
076D60403629,49,44900.0,0.0,701,40000.0,60,0.178,4.0,0,0,Own,Debt Consolidation,Southeast,50.36,1
1D8C44FF8B86,39,51900.0,14.5,695,45200.0,60,0.163,5.0,0,1,Own,Debt Consolidation,Northeast,601.71,0
8F163CD20A05,20,78000.0,22.8,756,41400.0,60,0.285,6.0,0,1,Mortgage,Home Improvement,West,1133.83,0
5A3AD7BF4039,37,74300.0,16.2,553,100400.0,36,0.173,4.0,1,1,Rent,Debt Consolidation,Southeast,1629.61,1
314857A9F120,47,38900.0,3.9,760,38600.0,60,0.313,7.0,0,1,Own,Debt Consolidation,Southeast,1569.09,1
B968F5658649,29,23700.0,22.9,499,29800.0,24,0.072,7.0,0,1,Mortgage,Business,West,1209.14,2
967CA56CD602,50,59300.0,28.5,732,47400.0,60,0.29,6.0,3,0,Rent,Education,Northeast,1431.76,0
A8186A56B216,53,37800.0,3.0,609,66900.0,24,0.135,4.0,0,0,Own,Home Improvement,Midwest,1577.61,2
58E889D4B407,44,40500.0,13.6,554,74500.0,60,0.123,11.0,0,0,Rent,Home Improvement,West,780.55,2
2AFFE954EFC1,18,61300.0,15.6,699,70400.0,60,0.179,3.0,2,1,Own,Education,West,800.84,0
A4FEC6C666BF,27,42600.0,,618,46400.0,60,0.175,7.0,0,1,Rent,Debt Consolidation,Southeast,1916.73,1
3DBAF0EB81DB,65,64100.0,,806,42800.0,36,0.358,5.0,0,0,Own,Home Improvement,West,673.87,0
34B68AC81728,35,215800.0,2.1,729,109900.0,36,0.129,7.0,7,1,Rent,Debt Consolidation,West,1215.22,1
F37B5FE8BC26,18,79000.0,0.0,644,61300.0,36,0.339,7.0,0,0,Rent,Home Improvement,Southeast,1905.45,1
8C363A1ABCF8,57,113500.0,17.5,633,122300.0,36,0.211,4.0,0,0,Mortgage,Debt Consolidation,Southwest,1120.0,1
F31607AA2DFA,42,71800.0,,666,94200.0,60,0.23,7.0,3,0,Own,Debt Consolidation,Southwest,2331.18,2
5D7699BA4AB8,55,56500.0,23.9,850,80100.0,36,0.228,4.0,0,0,Own,Home Improvement,Southwest,1864.94,0
F33A966456BD,45,72400.0,14.9,518,168600.0,36,0.209,5.0,5,1,Mortgage,Debt Consolidation,Southwest,2008.0,2
64D8167D50C7,48,70400.0,9.9,557,224300.0,24,0.222,6.0,4,0,Mortgage,Debt Consolidation,Southeast,372.05,2
05BC1A46E17D,46,87100.0,22.2,806,85100.0,36,0.081,2.0,0,0,Mortgage,Debt Consolidation,Southeast,1557.83,0
27B5E096F494,50,56000.0,10.0,570,68500.0,60,0.309,6.0,0,0,Rent,Other,Northeast,623.57,1
46794A3DA5C9,69,26400.0,6.1,701,60500.0,60,0.181,4.0,3,0,Mortgage,Debt Consolidation,West,1474.57,2
499FED2CFEEF,54,24200.0,16.4,743,97000.0,12,0.152,4.0,2,1,Mortgage,Business,Midwest,350.48,1
C49B90173483,23,69800.0,6.1,642,46200.0,36,0.231,5.0,6,1,Own,Debt Consolidation,Northeast,77.76,2
553DD7C4BEAA,47,29200.0,11.8,743,30900.0,60,0.188,8.0,0,0,Mortgage,Home Improvement,Southeast,587.2,0
339D821FF0DD,56,79000.0,13.3,494,51400.0,48,0.129,5.0,1,0,Mortgage,Debt Consolidation,Southwest,589.08,1
CFD50346EFDD,56,113100.0,10.9,710,152800.0,60,0.366,5.0,0,0,Own,Education,Northeast,918.97,1
6E8565EFC36C,37,48000.0,13.4,839,122800.0,24,0.287,6.0,0,1,Own,Debt Consolidation,Midwest,1893.87,1
EE4B1FD2CFC8,56,105500.0,13.4,689,54800.0,60,0.386,6.0,3,0,Own,Debt Consolidation,West,2309.83,1
69598DCB7C8B,53,62500.0,11.8,742,63800.0,36,0.139,4.0,0,1,Own,Debt Consolidation,Southeast,1227.38,0
5B7DB5BEB57A,73,55000.0,,850,154000.0,60,0.293,1.0,4,1,Rent,Business,Southeast,3091.33,2
19E8EBF5C126,33,56400.0,2.0,662,68400.0,36,0.425,6.0,0,0,Own,Other,Midwest,1451.27,1
3DA562955703,36,34300.0,4.4,559,46200.0,60,0.172,4.0,0,0,Mortgage,Home Improvement,Southeast,2065.1,2
11C21D5CF60A,38,32000.0,4.9,471,82000.0,60,0.188,3.0,1,1,Own,Other,West,1223.42,2
A21562B40EBA,36,21900.0,15.5,687,27800.0,48,0.556,5.0,1,0,Rent,Other,Midwest,1491.86,2
0B27AF5A811A,31,36200.0,,568,163500.0,60,0.368,6.0,1,1,Rent,Home Improvement,Midwest,3486.2,2
D9F243934DEE,18,175700.0,10.2,750,238800.0,60,0.278,3.0,5,1,Mortgage,Business,West,2340.43,1
95A5539FEA64,37,23800.0,20.1,772,14400.0,24,0.146,5.0,0,0,Mortgage,Home Improvement,Northeast,1873.02,0
2A6A650FAD00,46,28400.0,4.6,635,25200.0,24,0.408,4.0,1,1,Mortgage,Home Improvement,West,1344.62,1
727F66E8005E,36,34800.0,9.1,529,38900.0,36,0.273,6.0,2,0,Mortgage,Home Improvement,Southeast,712.16,2
49AE689DA86D,65,35700.0,8.9,750,30400.0,36,0.359,5.0,0,1,Mortgage,Home Improvement,Midwest,467.95,0
8D0D02798B72,42,62800.0,15.0,644,28400.0,36,0.142,4.0,1,0,Rent,Home Improvement,Southeast,2918.27,1
4C1202BDAA01,57,38700.0,5.3,748,24800.0,24,0.12,3.0,0,0,Mortgage,Business,Midwest,1880.75,0
71F1CE0F714F,45,48600.0,16.2,680,42400.0,60,0.372,4.0,0,1,Rent,Debt Consolidation,Midwest,3073.13,1
3B191D866CED,52,34000.0,13.0,707,33600.0,36,0.064,4.0,5,1,Rent,Other,Southwest,976.46,1
EE4FF914F9A8,45,41700.0,11.5,721,94000.0,60,0.073,6.0,0,1,Rent,Education,Southeast,2944.38,1
507C45EB3A78,58,52400.0,5.6,660,94700.0,48,0.282,1.0,2,1,Mortgage,Business,West,1979.63,2
019F0BA186B7,43,50300.0,0.0,733,55900.0,36,0.17,5.0,0,1,Mortgage,Home Improvement,Midwest,2085.71,0
DDAF48ED793B,48,161000.0,6.6,821,92100.0,48,0.286,3.0,0,0,Own,Debt Consolidation,Northeast,982.12,0
1514C695F666,46,53300.0,16.2,558,36200.0,36,0.086,8.0,2,0,Rent,Debt Consolidation,Southwest,1323.16,1
FB24A229137F,39,48300.0,0.0,569,85000.0,36,0.203,8.0,1,1,Rent,Debt Consolidation,West,1698.03,2
D36D1EDF5051,47,15000.0,0.0,661,15200.0,60,0.473,2.0,4,0,Own,Education,Southeast,2379.65,2
CB9E73A3A27B,69,61800.0,7.8,576,51200.0,36,0.304,5.0,4,0,Mortgage,Education,Northeast,1663.24,2
F50D9A898CB0,39,18300.0,3.4,522,22900.0,48,0.138,10.0,0,0,Rent,Business,Southeast,1582.27,2
D77FA7DD4C3F,47,73400.0,35.8,763,265400.0,36,0.251,,0,1,Mortgage,Debt Consolidation,Midwest,815.33,0
D646BA2A8B44,57,58600.0,12.0,722,65600.0,60,0.144,6.0,3,1,Rent,Home Improvement,Northeast,706.27,1
FA64832E3F30,56,84000.0,6.9,607,167300.0,60,0.07,7.0,0,1,Mortgage,Home Improvement,Southwest,2362.13,1
291E7CF5F51F,42,38200.0,19.2,803,55700.0,24,0.126,4.0,0,0,Own,Other,Midwest,1176.04,0
A46D358F9506,18,55000.0,9.5,850,97300.0,36,0.376,6.0,0,1,Rent,Other,Southwest,448.5,1
60415B5D73F3,48,78600.0,9.4,735,66900.0,60,0.482,3.0,0,1,Mortgage,Education,Southwest,1030.28,0
8195E08EF2B4,18,32500.0,24.7,801,31900.0,36,0.325,5.0,3,0,Mortgage,Home Improvement,Northeast,1489.0,1
4AF66A5FA4AE,60,75800.0,0.0,684,33700.0,36,0.127,5.0,1,0,Rent,Education,Midwest,1215.68,1
A48FAE662BDF,44,73900.0,2.3,694,27700.0,48,0.251,2.0,0,1,Mortgage,Other,Northeast,1993.38,0
2924A0BBE2D1,54,50300.0,14.3,583,66900.0,36,0.4,4.0,1,0,Rent,Debt Consolidation,Southwest,2044.39,2
6AD234F268FD,31,129100.0,2.4,666,282200.0,48,0.16,5.0,0,1,Own,Home Improvement,West,923.97,2
54EB87854277,23,71900.0,2.3,733,30300.0,24,0.314,5.0,3,1,Mortgage,Debt Consolidation,West,2060.03,1
B3139F22D003,45,21600.0,16.7,674,29200.0,36,0.367,2.0,3,1,Rent,Debt Consolidation,Northeast,1073.37,2
DFBFBDDFD3E7,42,93300.0,4.6,710,113500.0,36,0.184,5.0,0,0,Rent,Debt Consolidation,Midwest,812.44,0
5A6674CA914F,36,37700.0,13.0,795,43400.0,60,0.319,8.0,5,0,Rent,Debt Consolidation,Northeast,3534.72,2
2197E0E52A90,43,84000.0,8.0,751,159800.0,60,0.445,7.0,0,1,Rent,Other,Southwest,1040.98,1
776B159B7044,75,63700.0,12.9,774,87200.0,60,0.095,5.0,1,1,Rent,Home Improvement,Midwest,845.74,0
0F7518484446,52,15000.0,9.3,718,7900.0,60,0.291,,2,1,Rent,Education,Midwest,188.95,0
24E3413F0CE6,55,75600.0,16.7,614,65600.0,60,0.183,4.0,1,0,Mortgage,Home Improvement,Southwest,1064.87,0
9C3C45120EBC,52,48000.0,,537,81800.0,60,0.389,5.0,2,1,Rent,Home Improvement,Northeast,2419.79,2
5416C9F41B49,60,42100.0,4.5,609,50500.0,24,0.212,3.0,4,0,Rent,Education,Southeast,0.0,1
0CD18D73108F,40,42900.0,0.0,637,66500.0,36,0.276,7.0,1,0,Mortgage,Debt Consolidation,Northeast,746.2,1
AE1E8D9F42D0,18,83600.0,8.9,635,49900.0,36,0.266,9.0,0,1,Rent,Debt Consolidation,Northeast,1678.94,1
C9515486949C,40,32600.0,5.4,709,77000.0,60,0.353,3.0,2,0,Mortgage,Business,Southeast,2106.56,2
5B73BFE15FEA,52,99900.0,4.3,850,53400.0,12,0.079,2.0,0,0,Own,Education,Northeast,3002.04,0
7968A762096F,30,23500.0,0.0,774,9200.0,60,0.335,8.0,0,1,Mortgage,Home Improvement,Southwest,1869.75,0
1DFD3ABA844E,40,63700.0,6.7,679,35300.0,60,0.293,4.0,0,0,Rent,Debt Consolidation,West,1504.64,0
6FE836008DD7,34,82900.0,10.3,602,55900.0,60,0.129,7.0,9,0,Rent,Debt Consolidation,Northeast,1401.76,1
21B086478FDD,60,81700.0,,700,69300.0,60,0.171,1.0,0,1,Rent,Business,Midwest,3201.34,1
AC79EFBC81B7,51,59900.0,9.6,794,28200.0,60,0.181,2.0,2,1,Own,Debt Consolidation,Southwest,1648.4,0
2A9301A77AB5,50,48400.0,,850,50000.0,36,0.125,6.0,1,0,Rent,Debt Consolidation,Midwest,1168.52,0
BF5BFCF31F9D,49,40000.0,21.3,585,63200.0,48,0.118,2.0,1,0,Mortgage,Home Improvement,West,0.0,1
2E93FFD6E816,42,27700.0,22.3,811,86100.0,60,0.34,3.0,1,0,Own,Business,Southeast,592.31,1
E94F76937EDF,44,37200.0,,653,13200.0,24,0.09,2.0,2,1,Rent,Home Improvement,West,1554.87,2
E1D83B34D6F2,28,31900.0,4.0,653,25100.0,60,0.219,4.0,3,1,Own,Business,Midwest,853.98,1
5B5EAB89C9CB,18,29200.0,0.0,664,99300.0,60,0.102,7.0,4,1,Rent,Debt Consolidation,Midwest,124.95,2
7797E4A05E1B,44,146100.0,16.5,747,86900.0,36,0.327,2.0,1,1,Mortgage,Business,West,1791.96,0
938D3A13759E,46,21000.0,11.5,661,20700.0,60,0.121,,2,0,Rent,Education,West,1835.29,1
BD347E2760B2,57,100600.0,21.4,757,99700.0,24,0.238,2.0,1,1,Own,Debt Consolidation,Midwest,799.79,0
F0E59FD1FF89,61,27400.0,11.4,721,53800.0,36,0.216,8.0,0,0,Mortgage,Home Improvement,Southwest,985.48,1
5E859C7981E6,61,30900.0,5.5,711,10000.0,36,0.087,6.0,0,0,Rent,Debt Consolidation,Southwest,2714.12,1
5312EA8EC403,30,30600.0,9.6,699,47700.0,36,0.305,3.0,5,0,Rent,Debt Consolidation,Midwest,1739.84,2
